user_id,user_segment,age_group,gender,location,membership_tier,clv_category,account_age_days,preferred_device,product_id,product_name,category,brand,listed_price_inr,interaction_type,interaction_date,interaction_hour,day_of_week,is_weekend,referral_source,session_duration_sec,pages_visited,images_viewed,video_played,compare_flag,browsing_count,scroll_depth_pct,purchase,discount_pct,final_price_inr,payment_method,returned,review_given,rating,satisfaction_score,recommended_flag,rec_algorithm
U03135,tech_enthusiast,55+,F,Bhopal,Silver,Medium,575,Desktop,P402,Smart Lock,Smart Home,Yale,12999,purchase,2022-07-01,19,Friday,0,Social Media,273,30,7,0,0,25,76,1,0,12999.0,Wallet,0,1,4,9.0,1,Hybrid
U04420,all_rounder,45-54,F,Chennai,Bronze,Low,718,Mobile,P102,"Smart TV 43""",Electronics,LG,32999,view,2023-02-19,16,Sunday,1,Direct,681,30,1,1,0,10,79,0,0,,,0,1,3,,0,
U02630,budget_shopper,18-24,M,Bangalore,Bronze,Low,1083,Tablet,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2023-09-18,18,Monday,0,Social Media,199,28,0,0,1,2,12,0,0,,,0,1,4,,1,Collaborative Filtering
U00417,budget_shopper,45-54,F,Kolkata,Bronze,Low,1729,Desktop,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,purchase,2024-04-17,8,Wednesday,0,Push Notification,190,2,7,0,1,2,98,1,10,32399.1,Wallet,0,0,5,6.0,0,
U00356,smart_home_lover,18-24,F,Surat,Bronze,Low,43,Smart TV App,P602,Electric Shaver,Personal Care,Philips,3999,add_to_cart,2023-09-21,13,Thursday,0,Paid Ad,844,26,10,1,1,2,72,0,0,,,0,1,4,,0,
U00741,home_maker,45-54,F,Lucknow,Bronze,Low,44,Tablet,P208,Robot Vacuum,Home Appliances,iRobot,24999,wishlist,2023-03-14,8,Tuesday,0,Email Campaign,460,26,10,0,0,20,23,0,0,,,0,0,5,,0,
U00312,all_rounder,45-54,M,Indore,Bronze,Low,362,Smart TV App,P120,Wireless Charger,Electronics,Anker,1999,view,2022-09-29,8,Thursday,0,Referral,372,20,0,0,0,16,10,0,0,,,0,0,5,,0,
U01041,all_rounder,45-54,M,Chennai,Silver,Medium,1589,Tablet,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,purchase,2022-12-16,20,Friday,0,Paid Ad,576,22,7,1,0,22,48,1,0,1499.0,UPI,0,1,3,9.0,0,
U01310,home_maker,55+,M,Visakhapatnam,Bronze,Low,1517,Desktop,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,wishlist,2022-05-02,15,Monday,0,Email Campaign,98,6,10,0,1,11,11,0,0,,,0,1,4,,0,
U01473,fitness_freak,55+,F,Bangalore,Silver,Medium,1456,Desktop,P307,Food Processor,Kitchen Appliances,Inalsa,6999,wishlist,2022-08-17,6,Wednesday,0,Paid Ad,379,19,10,0,1,4,62,0,0,,,0,0,4,,0,
U01650,tech_enthusiast,35-44,M,Mumbai,Bronze,Low,1720,Mobile,P113,Smartphone Lite,Electronics,Realme,19999,add_to_cart,2022-06-06,2,Monday,0,Direct,652,12,10,0,0,18,35,0,0,,,0,0,4,,1,Content-Based
U02387,budget_shopper,18-24,M,Nagpur,Silver,Medium,624,Smart TV App,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,purchase,2023-12-10,14,Sunday,1,Paid Ad,196,13,0,0,0,16,32,1,10,4499.1,Debit Card,0,1,5,2.0,0,
U00967,fitness_freak,25-34,M,Lucknow,Silver,Medium,922,Desktop,P502,Exercise Bike,Fitness,Cockatoo,18999,view,2022-07-19,3,Tuesday,0,Referral,668,18,7,0,0,6,29,0,0,,,0,0,3,,0,
U00801,tech_enthusiast,18-24,M,Ahmedabad,Bronze,Low,458,Desktop,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,add_to_cart,2022-09-26,5,Monday,0,Referral,164,30,2,0,0,17,64,0,0,,,0,0,5,,0,
U00170,all_rounder,18-24,Other,Pune,Silver,Medium,1350,Tablet,P102,"Smart TV 43""",Electronics,LG,32999,view,2024-03-08,13,Friday,0,Social Media,116,21,4,0,1,6,96,0,0,,,0,0,4,,0,
U03832,tech_enthusiast,25-34,M,Kolkata,Bronze,Low,1445,Desktop,P208,Robot Vacuum,Home Appliances,iRobot,24999,purchase,2022-04-08,20,Friday,0,Referral,699,16,8,0,1,15,74,1,15,21249.15,Wallet,0,1,4,1.0,0,
U02421,tech_enthusiast,45-54,F,Mumbai,Bronze,Low,890,Mobile,P210,Air Purifier,Home Appliances,Philips,14999,purchase,2023-05-21,17,Sunday,1,Push Notification,612,22,1,0,1,13,44,1,15,12749.15,Wallet,0,0,4,1.0,1,Hybrid
U03990,home_maker,45-54,M,Bangalore,Bronze,Low,1620,Smart TV App,P205,Microwave 20L,Home Appliances,IFB,7999,wishlist,2023-12-07,9,Thursday,0,Referral,454,12,3,1,0,16,33,0,0,,,0,1,4,,0,
U00576,smart_home_lover,55+,M,Hyderabad,Gold,High,443,Tablet,P111,"Laptop 13.3""",Electronics,Apple,74999,purchase,2024-09-17,8,Tuesday,0,Push Notification,895,9,9,1,0,22,67,1,10,67499.1,UPI,1,0,5,1.0,1,Collaborative Filtering
U01078,smart_home_lover,35-44,M,Chennai,Bronze,Low,1433,Tablet,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,purchase,2022-01-31,8,Monday,0,Direct,738,14,8,1,0,23,38,1,30,1749.3,Credit Card,0,1,4,4.0,0,
U03638,budget_shopper,55+,F,Jaipur,Bronze,Low,1552,Tablet,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,view,2024-09-02,16,Monday,0,Direct,432,20,4,1,1,19,32,0,0,,,0,0,4,,1,Hybrid
U01798,home_maker,45-54,M,Hyderabad,Platinum,Very High,1210,Smart TV App,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,purchase,2022-09-11,14,Sunday,1,Push Notification,389,5,0,0,0,10,82,1,20,3999.2,COD,0,0,5,3.0,0,
U02035,home_maker,45-54,F,Kolkata,Silver,Medium,1336,Mobile,P402,Smart Lock,Smart Home,Yale,12999,purchase,2023-01-04,2,Wednesday,0,Referral,236,11,5,0,1,24,97,1,15,11049.15,EMI,0,0,4,3.0,1,Hybrid
U01998,fitness_freak,18-24,F,Mumbai,Silver,Medium,656,Smart TV App,P118,Gaming Console,Electronics,Sony,49999,view,2022-04-05,9,Tuesday,0,Email Campaign,662,21,1,0,0,7,78,0,0,,,0,1,4,,0,
U00895,budget_shopper,35-44,M,Hyderabad,Gold,High,511,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,purchase,2023-08-13,10,Sunday,1,Referral,80,26,1,0,0,21,56,1,20,43999.2,EMI,0,1,3,2.0,0,
U01010,fitness_freak,45-54,M,Pune,Bronze,Low,736,Tablet,P110,"Laptop 15.6""",Electronics,HP,58999,view,2023-09-20,15,Wednesday,0,Referral,658,21,10,0,0,12,34,0,0,,,0,1,5,,0,
U00779,kitchen_chef,55+,F,Kolkata,Gold,High,1554,Tablet,P120,Wireless Charger,Electronics,Anker,1999,purchase,2022-07-11,18,Monday,0,Paid Ad,348,24,0,0,0,6,26,1,30,1399.3,Net Banking,0,0,3,8.0,1,Content-Based
U04914,all_rounder,45-54,M,Lucknow,Bronze,Low,1495,Desktop,P113,Smartphone Lite,Electronics,Realme,19999,wishlist,2023-06-11,6,Sunday,1,Organic Search,428,16,0,0,1,19,14,0,0,,,0,0,4,,0,
U04945,home_maker,55+,F,Kolkata,Silver,Medium,768,Mobile,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,view,2022-01-15,13,Saturday,1,Direct,140,28,7,0,0,14,80,0,0,,,0,0,4,,0,
U00663,fitness_freak,45-54,F,Mumbai,Platinum,Very High,693,Mobile,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,view,2023-05-14,13,Sunday,1,Direct,603,22,1,1,0,5,90,0,0,,,0,1,4,,1,Content-Based
U02129,home_maker,55+,M,Chennai,Bronze,Low,1159,Desktop,P604,Facial Steamer,Personal Care,Nova,1599,wishlist,2023-02-23,0,Thursday,0,Paid Ad,816,16,6,0,0,25,73,0,0,,,0,0,3,,0,
U00591,all_rounder,35-44,F,Nagpur,Gold,High,225,Smart TV App,P112,Smartphone Pro,Electronics,Apple,89999,add_to_cart,2022-07-30,21,Saturday,1,Push Notification,740,25,2,0,0,10,47,0,0,,,0,0,5,,0,
U04920,kitchen_chef,25-34,M,Pune,Silver,Medium,40,Smart TV App,P208,Robot Vacuum,Home Appliances,iRobot,24999,view,2022-01-11,14,Tuesday,0,Social Media,72,7,9,1,1,17,11,0,0,,,0,1,4,,1,Hybrid
U03320,tech_enthusiast,45-54,M,Pune,Bronze,Low,1698,Tablet,P115,True Wireless Earbuds,Electronics,boAt,4999,view,2023-01-31,12,Tuesday,0,Social Media,187,11,0,1,1,9,61,0,0,,,0,1,4,,1,Trending
U03501,home_maker,45-54,F,Ahmedabad,Silver,Medium,75,Smart TV App,P601,Hair Dryer,Personal Care,Panasonic,2299,wishlist,2022-09-02,10,Friday,0,Organic Search,141,30,7,0,0,2,25,0,0,,,0,1,3,,1,New Arrival
U04969,all_rounder,55+,M,Indore,Silver,Medium,773,Tablet,P114,"Tablet 10""",Electronics,Samsung,32999,add_to_cart,2023-01-30,6,Monday,0,Direct,455,4,2,0,1,5,56,0,0,,,0,0,5,,0,
U02230,smart_home_lover,45-54,M,Mumbai,Silver,Medium,120,Mobile,P307,Food Processor,Kitchen Appliances,Inalsa,6999,add_to_cart,2023-02-23,2,Thursday,0,Push Notification,494,22,9,1,0,23,24,0,0,,,0,0,3,,1,New Arrival
U01591,home_maker,25-34,M,Nagpur,Platinum,Very High,578,Tablet,P120,Wireless Charger,Electronics,Anker,1999,view,2023-11-19,20,Sunday,1,Push Notification,529,19,5,0,0,8,97,0,0,,,0,1,3,,1,New Arrival
U00507,tech_enthusiast,25-34,M,Delhi,Bronze,Low,1641,Mobile,P117,Smart Watch,Electronics,Fitbit,14999,add_to_cart,2023-07-27,9,Thursday,0,Organic Search,593,22,4,0,0,1,14,0,0,,,0,1,5,,0,
U03043,fitness_freak,45-54,F,Bangalore,Gold,High,287,Mobile,P111,"Laptop 13.3""",Electronics,Apple,74999,wishlist,2024-06-23,7,Sunday,1,Referral,387,10,5,1,0,12,83,0,0,,,0,1,5,,0,
U00784,smart_home_lover,25-34,M,Pune,Gold,High,541,Desktop,P117,Smart Watch,Electronics,Fitbit,14999,view,2023-12-01,14,Friday,0,Direct,76,30,8,1,0,12,35,0,0,,,0,0,3,,1,Hybrid
U04192,kitchen_chef,18-24,M,Hyderabad,Bronze,Low,1743,Tablet,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2022-09-16,19,Friday,0,Organic Search,26,16,5,1,0,2,42,0,0,,,0,1,5,,0,
U03759,tech_enthusiast,35-44,F,Hyderabad,Silver,Medium,1224,Smart TV App,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,wishlist,2022-04-15,21,Friday,0,Paid Ad,421,5,10,0,0,9,47,0,0,,,0,0,3,,1,Hybrid
U01304,smart_home_lover,45-54,M,Mumbai,Platinum,Very High,942,Mobile,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2024-09-08,14,Sunday,1,Paid Ad,228,12,5,0,0,9,76,0,0,,,0,0,4,,1,Collaborative Filtering
U03765,all_rounder,18-24,M,Indore,Bronze,Low,590,Smart TV App,P111,"Laptop 13.3""",Electronics,Apple,74999,view,2022-05-05,21,Thursday,0,Organic Search,145,17,3,1,1,8,77,0,0,,,0,1,5,,0,
U00892,home_maker,35-44,M,Indore,Platinum,Very High,653,Smart TV App,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,view,2024-04-25,14,Thursday,0,Push Notification,234,9,2,1,0,2,19,0,0,,,0,1,4,,0,
U04322,smart_home_lover,18-24,F,Pune,Gold,High,288,Smart TV App,P117,Smart Watch,Electronics,Fitbit,14999,view,2023-10-19,20,Thursday,0,Push Notification,23,3,1,1,0,17,39,0,0,,,0,0,4,,1,New Arrival
U00308,kitchen_chef,25-34,F,Nagpur,Gold,High,106,Desktop,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,view,2024-12-12,19,Thursday,0,Social Media,298,16,5,1,1,10,21,0,0,,,0,1,4,,1,Trending
U01325,tech_enthusiast,55+,M,Pune,Bronze,Low,1313,Desktop,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,view,2023-07-12,5,Wednesday,0,Social Media,676,30,10,0,1,3,39,0,0,,,0,0,4,,0,
U00762,home_maker,25-34,F,Pune,Gold,High,593,Desktop,P205,Microwave 20L,Home Appliances,IFB,7999,add_to_cart,2023-06-15,15,Thursday,0,Organic Search,245,16,10,1,0,19,15,0,0,,,0,1,5,,0,
U04742,all_rounder,25-34,M,Ahmedabad,Bronze,Low,898,Tablet,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,view,2023-04-19,17,Wednesday,0,Referral,368,18,0,0,1,22,82,0,0,,,0,1,4,,1,Trending
U01020,smart_home_lover,18-24,F,Pune,Silver,Medium,1188,Smart TV App,P403,Security Camera 1080p,Smart Home,TP-Link,3499,purchase,2022-07-18,13,Monday,0,Paid Ad,847,7,7,0,1,7,37,1,5,3324.05,Wallet,0,1,5,9.0,1,Trending
U01889,all_rounder,55+,F,Mumbai,Bronze,Low,793,Mobile,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,wishlist,2022-10-22,15,Saturday,1,Referral,805,17,10,0,0,12,83,0,0,,,0,1,5,,0,
U00556,smart_home_lover,35-44,F,Jaipur,Gold,High,404,Tablet,P119,Bluetooth Speaker,Electronics,JBL,3999,add_to_cart,2024-01-20,6,Saturday,1,Push Notification,130,17,8,0,0,3,17,0,0,,,0,0,4,,0,
U01138,kitchen_chef,45-54,F,Delhi,Bronze,Low,729,Smart TV App,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,view,2022-03-29,8,Tuesday,0,Paid Ad,59,30,1,0,1,15,66,0,0,,,0,1,5,,0,
U04540,all_rounder,35-44,F,Chennai,Gold,High,665,Tablet,P402,Smart Lock,Smart Home,Yale,12999,view,2022-03-21,16,Monday,0,Email Campaign,248,9,7,1,0,20,10,0,0,,,0,1,4,,1,Content-Based
U01942,home_maker,45-54,M,Lucknow,Bronze,Low,598,Mobile,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,wishlist,2024-08-31,18,Saturday,1,Social Media,760,17,10,1,0,24,59,0,0,,,0,1,5,,1,Content-Based
U04671,home_maker,18-24,M,Ahmedabad,Silver,Medium,831,Smart TV App,P305,Toaster Oven,Kitchen Appliances,Bajaj,3499,add_to_cart,2024-06-17,14,Monday,0,Direct,362,10,7,1,0,17,84,0,0,,,0,0,5,,1,Hybrid
U01855,home_maker,45-54,M,Visakhapatnam,Bronze,Low,1378,Desktop,P117,Smart Watch,Electronics,Fitbit,14999,purchase,2023-12-21,21,Thursday,0,Referral,819,21,9,1,0,4,58,1,10,13499.1,Debit Card,0,1,5,2.0,0,
U04254,fitness_freak,35-44,F,Visakhapatnam,Bronze,Low,1416,Desktop,P206,Microwave 28L,Home Appliances,LG,11999,purchase,2022-06-10,9,Friday,0,Push Notification,329,14,5,0,0,18,49,1,5,11399.05,Credit Card,1,0,5,9.0,0,
U04874,smart_home_lover,45-54,M,Pune,Platinum,Very High,779,Smart TV App,P117,Smart Watch,Electronics,Fitbit,14999,view,2023-11-10,17,Friday,0,Paid Ad,762,6,5,0,0,20,29,0,0,,,0,1,4,,0,
U01878,home_maker,55+,F,Surat,Silver,Medium,1025,Smart TV App,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,add_to_cart,2024-05-14,11,Tuesday,0,Social Media,605,24,8,0,0,12,29,0,0,,,0,0,4,,1,Content-Based
U01131,all_rounder,55+,M,Bhopal,Bronze,Low,1348,Tablet,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,purchase,2024-04-19,16,Friday,0,Organic Search,793,9,9,0,1,3,71,1,10,4949.1,Net Banking,0,1,4,7.0,0,
U01656,kitchen_chef,35-44,F,Bangalore,Silver,Medium,438,Tablet,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,purchase,2023-11-24,19,Friday,0,Email Campaign,736,9,6,0,0,17,42,1,30,3849.3,Credit Card,0,1,4,4.0,1,New Arrival
U02041,tech_enthusiast,25-34,M,Surat,Gold,High,1266,Smart TV App,P118,Gaming Console,Electronics,Sony,49999,purchase,2024-03-12,20,Tuesday,0,Email Campaign,356,9,4,0,0,19,14,1,10,44999.1,COD,0,0,4,3.0,1,Content-Based
U01331,fitness_freak,35-44,Other,Surat,Silver,Medium,716,Mobile,P210,Air Purifier,Home Appliances,Philips,14999,add_to_cart,2024-10-28,4,Monday,0,Social Media,819,30,7,1,0,19,50,0,0,,,0,1,5,,1,Hybrid
U01204,kitchen_chef,25-34,F,Pune,Bronze,Low,1309,Smart TV App,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2024-02-11,12,Sunday,1,Direct,713,3,0,0,0,1,25,0,0,,,0,1,5,,1,New Arrival
U01740,all_rounder,18-24,M,Chennai,Gold,High,1076,Tablet,P117,Smart Watch,Electronics,Fitbit,14999,add_to_cart,2024-09-20,15,Friday,0,Direct,514,1,3,1,1,12,56,0,0,,,0,0,5,,0,
U03204,all_rounder,18-24,F,Mumbai,Bronze,Low,176,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,view,2024-05-21,20,Tuesday,0,Direct,758,20,0,0,1,11,44,0,0,,,0,1,5,,1,Trending
U03395,home_maker,35-44,F,Surat,Silver,Medium,1738,Desktop,P116,Over-Ear Headphones,Electronics,Sony,8999,wishlist,2024-08-26,6,Monday,0,Social Media,464,30,0,1,0,8,81,0,0,,,0,1,3,,0,
U03649,kitchen_chef,25-34,M,Jaipur,Gold,High,1364,Desktop,P205,Microwave 20L,Home Appliances,IFB,7999,view,2022-02-02,19,Wednesday,0,Push Notification,714,30,7,1,1,10,92,0,0,,,0,0,4,,0,
U04987,all_rounder,35-44,F,Lucknow,Bronze,Low,1789,Mobile,P307,Food Processor,Kitchen Appliances,Inalsa,6999,purchase,2022-05-17,9,Tuesday,0,Social Media,820,9,5,0,0,6,74,1,0,6999.0,Debit Card,0,0,5,6.0,0,
U03571,kitchen_chef,35-44,M,Bangalore,Gold,High,204,Smart TV App,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,add_to_cart,2023-04-24,9,Monday,0,Social Media,159,14,5,0,1,22,99,0,0,,,0,0,4,,1,Trending
U01794,tech_enthusiast,18-24,F,Kolkata,Silver,Medium,298,Tablet,P602,Electric Shaver,Personal Care,Philips,3999,purchase,2022-11-02,9,Wednesday,0,Email Campaign,629,4,6,0,0,6,40,1,15,3399.15,UPI,0,0,5,5.0,0,
U02103,tech_enthusiast,45-54,M,Nagpur,Bronze,Low,1335,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,wishlist,2022-05-11,16,Wednesday,0,Social Media,438,10,9,0,0,11,67,0,0,,,0,0,3,,1,New Arrival
U00921,tech_enthusiast,55+,F,Bhopal,Silver,Medium,1365,Tablet,P403,Security Camera 1080p,Smart Home,TP-Link,3499,purchase,2022-11-25,12,Friday,0,Paid Ad,538,4,5,0,0,15,74,1,0,3499.0,Net Banking,0,1,4,1.0,0,
U00845,all_rounder,55+,M,Mumbai,Bronze,Low,642,Tablet,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,add_to_cart,2024-08-26,1,Monday,0,Push Notification,352,2,5,0,0,17,25,0,0,,,0,1,5,,1,Hybrid
U01087,smart_home_lover,18-24,M,Delhi,Gold,High,671,Tablet,P307,Food Processor,Kitchen Appliances,Inalsa,6999,wishlist,2023-05-03,12,Wednesday,0,Paid Ad,363,17,10,1,1,16,48,0,0,,,0,1,3,,0,
U03097,tech_enthusiast,35-44,F,Visakhapatnam,Bronze,Low,1243,Tablet,P102,"Smart TV 43""",Electronics,LG,32999,purchase,2024-10-04,14,Friday,0,Organic Search,225,10,2,0,0,9,76,1,30,23099.3,Net Banking,0,0,5,3.0,1,Hybrid
U04044,tech_enthusiast,45-54,F,Indore,Silver,Medium,971,Smart TV App,P102,"Smart TV 43""",Electronics,LG,32999,add_to_cart,2023-07-02,8,Sunday,1,Email Campaign,650,1,10,0,0,13,94,0,0,,,0,0,5,,1,Content-Based
U03312,tech_enthusiast,18-24,M,Delhi,Platinum,Very High,1176,Desktop,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,purchase,2023-11-04,7,Saturday,1,Social Media,306,27,5,0,1,23,27,1,5,1899.05,Debit Card,0,1,5,3.0,0,
U03343,home_maker,18-24,M,Kolkata,Bronze,Low,1281,Smart TV App,P212,Iron,Home Appliances,Philips,1799,add_to_cart,2023-07-21,18,Friday,0,Organic Search,556,29,0,1,0,23,18,0,0,,,0,0,5,,0,
U03824,home_maker,45-54,F,Lucknow,Bronze,Low,241,Tablet,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2022-12-06,14,Tuesday,0,Social Media,70,3,4,1,0,7,60,0,0,,,0,0,5,,0,
U02332,premium_shopper,25-34,M,Pune,Gold,High,266,Smart TV App,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,view,2023-03-19,5,Sunday,1,Direct,179,2,0,0,0,20,74,0,0,,,0,0,4,,0,
U04260,budget_shopper,45-54,F,Hyderabad,Silver,Medium,186,Tablet,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,purchase,2024-10-06,6,Sunday,1,Referral,91,12,3,0,1,3,17,1,10,8999.1,UPI,0,0,5,4.0,0,
U00494,home_maker,55+,M,Nagpur,Silver,Medium,1241,Mobile,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,purchase,2023-08-09,7,Wednesday,0,Paid Ad,88,3,3,0,0,8,24,1,25,32249.25,COD,0,1,5,4.0,0,
U01995,home_maker,18-24,M,Bangalore,Bronze,Low,992,Mobile,P603,Electric Toothbrush,Personal Care,Oral-B,4499,view,2022-07-21,15,Thursday,0,Organic Search,802,10,1,0,0,3,44,0,0,,,0,0,4,,1,New Arrival
U03073,kitchen_chef,55+,M,Indore,Platinum,Very High,1733,Smart TV App,P402,Smart Lock,Smart Home,Yale,12999,add_to_cart,2023-03-31,17,Friday,0,Paid Ad,271,20,5,1,1,17,72,0,0,,,0,0,5,,1,Content-Based
U04637,tech_enthusiast,25-34,F,Chennai,Bronze,Low,300,Smart TV App,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2022-10-03,10,Monday,0,Organic Search,819,1,6,1,0,6,44,0,0,,,0,0,4,,0,
U00416,kitchen_chef,35-44,F,Bhopal,Platinum,Very High,1140,Mobile,P204,Refrigerator 500L,Home Appliances,Samsung,54999,add_to_cart,2024-03-21,20,Thursday,0,Organic Search,662,1,4,0,0,8,71,0,0,,,0,1,5,,0,
U03086,budget_shopper,25-34,M,Ahmedabad,Bronze,Low,73,Tablet,P114,"Tablet 10""",Electronics,Samsung,32999,add_to_cart,2023-07-14,7,Friday,0,Social Media,751,25,1,0,0,17,27,0,0,,,0,0,5,,1,Collaborative Filtering
U01090,smart_home_lover,35-44,F,Delhi,Bronze,Low,897,Smart TV App,P102,"Smart TV 43""",Electronics,LG,32999,purchase,2024-07-13,21,Saturday,1,Organic Search,485,7,4,0,1,24,44,1,0,32999.0,UPI,0,1,4,1.0,0,
U00545,smart_home_lover,25-34,F,Lucknow,Gold,High,488,Tablet,P118,Gaming Console,Electronics,Sony,49999,add_to_cart,2022-06-03,8,Friday,0,Paid Ad,644,12,1,0,0,20,74,0,0,,,0,1,5,,0,
U02970,home_maker,25-34,M,Surat,Bronze,Low,390,Smart TV App,P601,Hair Dryer,Personal Care,Panasonic,2299,wishlist,2024-12-31,8,Tuesday,0,Paid Ad,674,5,3,0,0,6,75,0,0,,,0,1,4,,0,
U04616,premium_shopper,18-24,F,Ahmedabad,Silver,Medium,1597,Desktop,P111,"Laptop 13.3""",Electronics,Apple,74999,purchase,2022-04-10,18,Sunday,1,Push Notification,828,5,6,0,1,21,55,1,5,71249.05,EMI,1,1,5,4.0,0,
U03254,tech_enthusiast,45-54,F,Hyderabad,Bronze,Low,1329,Desktop,P401,Smart Doorbell,Smart Home,Ring,7999,view,2024-11-20,8,Wednesday,0,Paid Ad,23,22,5,0,0,25,14,0,0,,,0,1,5,,1,Collaborative Filtering
U03041,tech_enthusiast,25-34,M,Ahmedabad,Gold,High,1010,Tablet,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,view,2024-01-06,14,Saturday,1,Referral,799,30,4,1,0,22,44,0,0,,,0,1,3,,0,
U04179,kitchen_chef,35-44,M,Delhi,Gold,High,1511,Tablet,P210,Air Purifier,Home Appliances,Philips,14999,purchase,2024-11-24,7,Sunday,1,Paid Ad,832,14,6,0,0,1,74,1,20,11999.2,COD,0,0,4,3.0,0,
U04629,premium_shopper,45-54,F,Surat,Bronze,Low,1303,Desktop,P403,Security Camera 1080p,Smart Home,TP-Link,3499,purchase,2024-11-29,13,Friday,0,Social Media,533,22,5,0,1,21,21,1,0,3499.0,Debit Card,0,1,4,7.0,1,Hybrid
U00686,kitchen_chef,55+,M,Surat,Bronze,Low,447,Smart TV App,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,wishlist,2022-05-28,20,Saturday,1,Social Media,217,16,2,1,0,25,24,0,0,,,0,1,5,,1,Collaborative Filtering
U04755,home_maker,45-54,M,Jaipur,Bronze,Low,1549,Desktop,P212,Iron,Home Appliances,Philips,1799,purchase,2022-09-27,3,Tuesday,0,Push Notification,181,8,5,0,0,13,43,1,20,1439.2,Debit Card,0,1,4,6.0,0,
U01343,fitness_freak,55+,M,Hyderabad,Silver,Medium,1331,Desktop,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,view,2024-01-10,6,Wednesday,0,Referral,458,2,4,1,0,17,14,0,0,,,0,1,4,,1,Hybrid
U02588,smart_home_lover,55+,F,Surat,Silver,Medium,1424,Mobile,P116,Over-Ear Headphones,Electronics,Sony,8999,wishlist,2023-02-07,9,Tuesday,0,Direct,353,2,1,0,0,11,18,0,0,,,0,0,4,,0,
U03049,all_rounder,18-24,F,Lucknow,Bronze,Low,170,Tablet,P505,Resistance Bands Set,Fitness,Strauss,799,view,2023-10-16,4,Monday,0,Direct,280,11,6,1,1,1,91,0,0,,,0,0,5,,0,
U04274,fitness_freak,45-54,M,Delhi,Bronze,Low,446,Tablet,P201,Washing Machine 7kg,Home Appliances,LG,28999,purchase,2022-04-27,11,Wednesday,0,Paid Ad,812,3,2,0,1,23,17,1,10,26099.1,UPI,0,0,3,2.0,0,
U03819,kitchen_chef,45-54,M,Delhi,Bronze,Low,1633,Tablet,P404,Smart Thermostat,Smart Home,Nest,9999,view,2022-01-16,10,Sunday,1,Referral,882,6,4,0,0,25,43,0,0,,,0,1,5,,0,
U04746,kitchen_chef,45-54,F,Delhi,Gold,High,250,Desktop,P117,Smart Watch,Electronics,Fitbit,14999,view,2022-06-11,16,Saturday,1,Referral,477,7,6,0,0,3,30,0,0,,,0,1,5,,0,
U00141,tech_enthusiast,45-54,F,Indore,Bronze,Low,1389,Desktop,P113,Smartphone Lite,Electronics,Realme,19999,purchase,2024-02-21,22,Wednesday,0,Email Campaign,237,26,4,1,0,19,51,1,25,14999.25,UPI,0,1,4,6.0,0,
U01870,tech_enthusiast,25-34,M,Pune,Gold,High,1708,Smart TV App,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2024-06-24,7,Monday,0,Push Notification,591,21,6,1,0,17,69,0,0,,,0,1,3,,0,
